58.8457931083, 8.29495250737, 0.15, 0, 0, 0
62.8640660505, 8.41946579422, 0.15, 0, 0, 0
63.4459179142, 8.43396762816, 0.15, 0, 0, 0
63.346182311, 8.42850317041, 0.15, 0, 0, 0
67.4718580422, 8.37114003924, 0.15, 0, 0, 0
71.4829316697, 8.31537032838, 0.15, 0, 0, 0
75.4940052972, 8.25960061751, 0.15, 0, 0, 0
79.5050789248, 8.20383090665, 0.15, 0, 0, 0
83.5161525523, 8.14806119578, 0.15, 0, 0, 0
87.5272261799, 8.09229148492, 0.15, 0, 0, 0
91.5382998074, 8.03652177405, 0.15, 0, 0, 0
95.549373435, 7.98075206319, 0.15, 0, 0, 0
99.5604470625, 7.92498235233, 0.15, 0, 0, 0
103.665151918, 7.86791079887, 0.15, 0, 0, 0
107.720407945, 8.04502275791, 0.15, 0, 0, 0
112.992957421, 8.95790203377, 0.15, 0, 0, 0
117.033844379, 10.6190041313, 0.15, 0, 0, 0
121.012120821, 13.4514966942, 0.15, 0, 0, 0
124.316401522, 16.3097753091, 0.15, 0, 0, 0
127.057215718, 20.7121223123, 0.15, 0, 0, 0
129.784289235, 23.7527434048, 0.15, 0, 0, 0
131.302866261, 28.8493214164, 0.15, 0, 0, 0
131.33369453, 28.9589166481, 0.15, 0, 0, 0
132.443512212, 32.9043449892, 0.15, 0, 0, 0
133.553329894, 36.8497733303, 0.15, 0, 0, 0
134.663147576, 40.7952016714, 0.15, 0, 0, 0
135.772965258, 44.7406300125, 0.15, 0, 0, 0
136.88278294, 48.6860583536, 0.15, 0, 0, 0
137.992600622, 52.6314866947, 0.15, 0, 0, 0
139.102418304, 56.5769150358, 0.15, 0, 0, 0
140.212235986, 60.5223433769, 0.15, 0, 0, 0
141.322053668, 64.467771718, 0.15, 0, 0, 0
142.116375603, 67.3058449825, 0.15, 0, 0, 0
142.477445622, 71.4978327431, 0.15, 0, 0, 0
141.912786499, 75.8760400711, 0.15, 0, 0, 0
139.291971999, 79.1325030922, 0.15, 0, 0, 0
137.104535179, 82.4850076257, 0.15, 0, 0, 0
133.759513172, 84.989462183, 0.15, 0, 0, 0
129.709319972, 85.9971718955, 0.15, 0, 0, 0
129.016211537, 86.1062198615, 0.15, 0, 0, 0
125.043756221, 86.6642706393, 0.15, 0, 0, 0
121.071300905, 87.2223214172, 0.15, 0, 0, 0
117.098845589, 87.780372195, 0.15, 0, 0, 0
113.126390274, 88.3384229729, 0.15, 0, 0, 0
109.198752394, 88.8893976904, 0.15, 0, 0, 0
105.15775346, 88.9816681719, 0.15, 0, 0, 0
100.621729656, 88.342233381, 0.15, 0, 0, 0
96.9617828818, 85.7137321165, 0.15, 0, 0, 0
93.4210659122, 83.8009705649, 0.15, 0, 0, 0
91.1127941196, 80.1374396623, 0.15, 0, 0, 0
88.4744599376, 77.0947588584, 0.15, 0, 0, 0
87.6072252569, 73.1785811604, 0.15, 0, 0, 0
85.7758854907, 69.6129009513, 0.15, 0, 0, 0
82.203072399, 67.7230904462, 0.15, 0, 0, 0
78.4031631572, 68.061922813, 0.15, 0, 0, 0
74.6048548011, 70.1793646599, 0.15, 0, 0, 0
73.9476450419, 70.2846328939, 0.15, 0, 0, 0
70.6875507059, 72.6220688453, 0.15, 0, 0, 0
67.4274563699, 74.9595047967, 0.15, 0, 0, 0
64.167362034, 77.296940748, 0.15, 0, 0, 0
60.907267698, 79.6343766994, 0.15, 0, 0, 0
57.647173362, 81.9718126508, 0.15, 0, 0, 0
54.3870790261, 84.3092486022, 0.15, 0, 0, 0
51.1269846901, 86.6466845536, 0.15, 0, 0, 0
47.8668903541, 88.984120505, 0.15, 0, 0, 0
44.6067960182, 91.3215564563, 0.15, 0, 0, 0
41.369398626, 93.6427190589, 0.15, 0, 0, 0
37.8858958567, 95.9590892247, 0.15, 0, 0, 0
33.7521876897, 96.6536472487, 0.15, 0, 0, 0
29.7472288081, 96.4727096267, 0.15, 0, 0, 0
25.7195024392, 95.4071530775, 0.15, 0, 0, 0
22.5626523007, 92.9356878248, 0.15, 0, 0, 0
20.4660615105, 89.5052876967, 0.15, 0, 0, 0
18.089816859, 85.3865969894, 0.15, 0, 0, 0
17.707548228, 81.1996849388, 0.15, 0, 0, 0
18.2437864456, 77.0350386239, 0.15, 0, 0, 0
20.887409046, 72.8235239624, 0.15, 0, 0, 0
21.2887461937, 72.3094512555, 0.15, 0, 0, 0
23.8110154151, 69.1870834492, 0.15, 0, 0, 0
26.3332846365, 66.0647156429, 0.15, 0, 0, 0
28.8555538579, 62.9423478366, 0.15, 0, 0, 0
31.3778230793, 59.8199800303, 0.15, 0, 0, 0
31.9199848019, 59.1496424597, 0.15, 0, 0, 0
33.4328754554, 55.4173876398, 0.15, 0, 0, 0
33.8850765946, 51.3841904505, 0.15, 0, 0, 0
32.2812828545, 47.637081137, 0.15, 0, 0, 0
29.7563337719, 44.4873514064, 0.15, 0, 0, 0
26.0501045279, 42.796982076, 0.15, 0, 0, 0
22.0262465261, 42.3340250168, 0.15, 0, 0, 0
18.0599239735, 41.529031833, 0.15, 0, 0, 0
14.0179730505, 38.8887140456, 0.15, 0, 0, 0
11.0522325169, 36.0694209621, 0.15, 0, 0, 0
8.59538335308, 32.8073168841, 0.15, 0, 0, 0
7.48499455737, 28.941288232, 0.15, 0, 0, 0
7.00050633925, 24.1341833407, 0.15, 0, 0, 0
7.62200742543, 19.0897097281, 0.15, 0, 0, 0
10.0914167355, 15.8214835243, 0.15, 0, 0, 0
12.056799242, 12.2947030912, 0.15, 0, 0, 0
15.5364692674, 10.2702070257, 0.15, 0, 0, 0
18.7690891062, 7.72403911215, 0.15, 0, 0, 0
22.7738267852, 7.07701902559, 0.15, 0, 0, 0
26.8289778711, 7.04690555563, 0.15, 0, 0, 0
30.8486382147, 7.18947022553, 0.15, 0, 0, 0
34.8682985582, 7.33203489543, 0.15, 0, 0, 0
38.8879589018, 7.47459956534, 0.15, 0, 0, 0
42.9076192454, 7.61716423524, 0.15, 0, 0, 0
46.9272795889, 7.75972890514, 0.15, 0, 0, 0
50.9469399325, 7.90229357504, 0.15, 0, 0, 0
54.9666002761, 8.04485824495, 0.15, 0, 0, 0
